Season,Round,Team,Opponent,Venue,Team_GF_avg,Team_GA_avg,Team_Poss_avg,Opponent_GF_avg,Opponent_GA_avg,Opponent_Poss_avg,Result
2024,Matchweek 26,Lazio,Fiorentina,Away,1.1111111111111112,0.9444444444444444,52.55555555555556,1.3888888888888888,1.0555555555555556,57.55555555555556,L
2024,Matchweek 27,Lazio,Milan,Home,1.105263157894737,1.0,52.21052631578947,2.1052631578947367,1.263157894736842,55.26315789473684,L
2024,Matchweek 28,Lazio,Udinese,Home,1.05,1.0,51.55,1.1,1.6,38.0,L
2024,Matchweek 29,Lazio,Frosinone,Away,1.0476190476190477,1.0476190476190477,52.333333333333336,1.2380952380952381,2.2857142857142856,52.142857142857146,W
2024,Matchweek 30,Lazio,Juventus,Home,1.173913043478261,1.0869565217391304,51.91304347826087,1.5217391304347827,0.782608695652174,49.08695652173913,W
2024,Matchweek 31,Lazio,Roma,Away,1.1666666666666667,1.0416666666666667,52.458333333333336,1.625,1.2083333333333333,54.75,L
2024,Matchweek 32,Lazio,Salernitana,Home,1.12,1.04,52.52,0.88,2.0,45.04,W
2024,Matchweek 33,Lazio,Genoa,Away,1.2307692307692308,1.0384615384615385,53.0,1.0384615384615385,1.1538461538461537,44.92307692307692,W
2024,Matchweek 34,Lazio,Hellas Verona,Home,1.2222222222222223,1.0,53.2962962962963,1.0740740740740742,1.3703703703703705,45.25925925925926,W
2024,Matchweek 35,Lazio,Monza,Away,1.2142857142857142,0.9642857142857143,53.82142857142857,1.0714285714285714,1.4642857142857142,52.67857142857143,D
2024,Matchweek 36,Lazio,Empoli,Home,1.2413793103448276,1.0,53.37931034482759,0.7931034482758621,1.3448275862068966,44.310344827586206,W
2024,Matchweek 37,Lazio,Inter,Away,1.2666666666666666,0.9666666666666667,53.56666666666667,,,,D
2024,Matchweek 38,Lazio,Sassuolo,Home,1.2580645161290323,0.967741935483871,53.225806451612904,1.064516129032258,2.032258064516129,43.67741935483871,D
2024,Matchweek 1,Fiorentina,Genoa,Away,,,,,,,W
2024,Matchweek 2,Fiorentina,Lecce,Home,1.1818181818181819,0.6363636363636364,58.0,1.0909090909090908,1.3636363636363635,42.90909090909091,D
2024,Matchweek 3,Fiorentina,Inter,Away,1.4545454545454546,1.0909090909090908,56.13636363636363,,,,L
2024,Matchweek 4,Fiorentina,Atalanta,Home,1.53125,1.25,57.75,1.96875,1.125,50.90625,W
2024,Matchweek 5,Fiorentina,Udinese,Away,1.5757575757575757,1.2727272727272727,57.72727272727273,1.0,1.3333333333333333,38.39393939393939,W
2024,Matchweek 6,Fiorentina,Frosinone,Away,1.588235294117647,1.2352941176470589,57.529411764705884,1.1764705882352942,1.8529411764705883,49.6764705882353,D
2024,Matchweek 7,Fiorentina,Cagliari,Home,1.5714285714285714,1.2285714285714286,57.25714285714286,1.1142857142857143,1.6857142857142857,41.457142857142856,W
2024,Matchweek 8,Fiorentina,Napoli,Away,1.6111111111111112,1.1944444444444444,57.333333333333336,1.4166666666666667,1.2222222222222223,61.166666666666664,W
2024,Matchweek 9,Fiorentina,Empoli,Home,1.6486486486486487,1.1891891891891893,57.027027027027025,0.7297297297297297,1.4594594594594594,44.37837837837838,L
2024,Matchweek 10,Fiorentina,Lazio,Away,4.0,1.0,68.0,1.0,2.0,52.0,L
2024,Matchweek 11,Fiorentina,Juventus,Home,2.0,1.0,60.0,2.0,0.0,52.5,L
2024,Matchweek 12,Fiorentina,Bologna,Home,1.3333333333333333,1.0,62.666666666666664,0.6666666666666666,1.0,54.0,W
2024,Matchweek 13,Fiorentina,Milan,Away,1.5,1.0,56.75,1.5,1.25,56.5,L
2024,Matchweek 14,Fiorentina,Salernitana,Home,1.2,1.0,57.0,1.2,1.6,41.2,W
2024,Matchweek 15,Fiorentina,Roma,Away,1.5,0.8333333333333334,57.0,1.5,1.0,56.333333333333336,D
2024,Matchweek 16,Fiorentina,Hellas Verona,Home,1.4285714285714286,0.8571428571428571,58.142857142857146,1.1428571428571428,1.5714285714285714,47.42857142857143,W
2024,Matchweek 17,Fiorentina,Monza,Away,1.375,0.75,59.0,1.0,1.375,55.5,W
2024,Matchweek 18,Fiorentina,Torino,Home,1.3333333333333333,0.6666666666666666,57.77777777777778,1.0,0.5555555555555556,54.111111111111114,W
2024,Matchweek 19,Fiorentina,Sassuolo,Away,1.3,0.6,57.2,1.3,1.9,47.6,L
2024,Matchweek 20,Fiorentina,Udinese,Home,1.25,0.75,58.083333333333336,1.25,1.75,36.833333333333336,D
2024,Matchweek 22,Fiorentina,Inter,Home,1.2142857142857142,0.9285714285714286,57.785714285714285,,,,L
2024,Matchweek 23,Fiorentina,Lecce,Away,1.1333333333333333,0.9333333333333333,57.733333333333334,1.0,1.5333333333333334,44.2,L
2024,Matchweek 24,Fiorentina,Frosinone,Home,1.1875,1.0625,57.625,1.375,2.1875,52.75,W
2024,Matchweek 21,Fiorentina,Bologna,Away,1.3076923076923077,0.8461538461538461,58.92307692307692,1.0769230769230769,1.0769230769230769,58.30769230769231,L
2024,Matchweek 25,Fiorentina,Empoli,Away,1.411764705882353,1.0588235294117647,57.411764705882355,0.8823529411764706,1.411764705882353,46.23529411764706,D
2024,Matchweek 26,Fiorentina,Lazio,Home,1.3888888888888888,1.0555555555555556,57.55555555555556,1.1111111111111112,0.9444444444444444,52.55555555555556,W
2024,Matchweek 27,Fiorentina,Torino,Away,1.4210526315789473,1.0526315789473684,57.36842105263158,1.0526315789473684,0.8947368421052632,53.473684210526315,D
2024,Matchweek 28,Fiorentina,Roma,Home,1.35,1.0,57.75,1.75,1.25,54.0,D
2024,Matchweek 30,Fiorentina,Milan,Home,1.391304347826087,1.2173913043478262,56.30434782608695,2.0434782608695654,1.1304347826086956,55.82608695652174,L
2024,Matchweek 31,Fiorentina,Juventus,Away,1.375,1.25,55.833333333333336,1.4583333333333333,0.7916666666666666,48.5,L
2024,Matchweek 32,Fiorentina,Genoa,Home,1.32,1.24,56.56,1.04,1.16,45.08,D
2024,Matchweek 33,Fiorentina,Salernitana,Away,1.3076923076923077,1.2307692307692308,56.65384615384615,0.8846153846153846,2.076923076923077,44.65384615384615,W
2024,Matchweek 34,Fiorentina,Sassuolo,Home,1.3333333333333333,1.1851851851851851,57.22222222222222,1.1111111111111112,2.0,44.629629629629626,W
2024,Matchweek 35,Fiorentina,Hellas Verona,Away,1.4642857142857142,1.1785714285714286,57.57142857142857,1.0357142857142858,1.3571428571428572,44.785714285714285,L
2024,Matchweek 36,Fiorentina,Monza,Home,1.4482758620689655,1.206896551724138,57.724137931034484,1.103448275862069,1.4827586206896552,52.89655172413793,W
2024,Matchweek 37,Fiorentina,Napoli,Home,1.4666666666666666,1.2,57.43333333333333,1.3,1.3,61.96666666666667,D
2024,Matchweek 38,Fiorentina,Cagliari,Away,1.4838709677419355,1.2258064516129032,57.61290322580645,1.1612903225806452,1.6451612903225807,41.58064516129032,W
2024,Matchweek 29,Fiorentina,Atalanta,Away,1.380952380952381,1.0476190476190477,56.57142857142857,1.8571428571428572,1.2380952380952381,50.142857142857146,W
2024,Matchweek 1,Torino,Cagliari,Home,,,,,,,D
2024,Matchweek 2,Torino,Milan,Away,1.0909090909090908,0.5454545454545454,53.18181818181818,1.9090909090909092,1.0,55.09090909090909,L
2024,Matchweek 3,Torino,Genoa,Home,1.0454545454545454,0.8181818181818182,52.04545454545455,1.0454545454545454,1.1818181818181819,45.63636363636363,W
2024,Matchweek 4,Torino,Salernitana,Away,1.0,0.875,52.375,0.90625,2.09375,43.71875,W
2024,Matchweek 5,Torino,Roma,Home,1.0606060606060606,0.8484848484848485,52.121212121212125,1.696969696969697,1.2121212121212122,54.90909090909091,D
2024,Matchweek 6,Torino,Lazio,Away,1.0588235294117647,0.8529411764705882,51.794117647058826,1.2352941176470589,1.0294117647058822,53.85294117647059,L
2024,Matchweek 7,Torino,Hellas Verona,Home,1.0285714285714285,0.8857142857142857,51.714285714285715,1.0285714285714285,1.3142857142857143,44.4,D
2024,Matchweek 8,Torino,Juventus,Away,1.0,0.8611111111111112,51.80555555555556,1.4166666666666667,0.8611111111111112,48.5,L
2024,Matchweek 9,Torino,Inter,Home,0.972972972972973,0.8918918918918919,51.75675675675676,,,,L
2024,Matchweek 10,Torino,Lecce,Away,0.0,0.0,57.0,2.0,1.0,48.0,W
2024,Matchweek 11,Torino,Sassuolo,Home,0.5,0.0,54.0,0.5,1.5,45.0,W
2024,Matchweek 12,Torino,Monza,Away,1.0,0.3333333333333333,54.0,1.3333333333333333,1.3333333333333333,56.0,D
2024,Matchweek 13,Torino,Bologna,Away,1.0,0.5,54.5,0.75,1.25,55.75,L
2024,Matchweek 14,Torino,Atalanta,Home,0.8,0.8,54.0,1.6,1.0,54.0,W
2024,Matchweek 15,Torino,Frosinone,Away,1.1666666666666667,0.6666666666666666,54.0,1.5,2.3333333333333335,54.666666666666664,D
2024,Matchweek 16,Torino,Empoli,Home,1.0,0.5714285714285714,53.142857142857146,1.0,1.7142857142857142,45.42857142857143,W
2024,Matchweek 17,Torino,Udinese,Home,1.0,0.5,53.125,1.125,2.125,35.75,D
2024,Matchweek 18,Torino,Fiorentina,Away,1.0,0.5555555555555556,54.111111111111114,1.3333333333333333,0.6666666666666666,57.77777777777778,L
2024,Matchweek 19,Torino,Napoli,Home,0.9,0.6,53.5,1.1,1.2,58.6,W
2024,Matchweek 20,Torino,Genoa,Away,1.0833333333333333,0.8333333333333334,52.166666666666664,1.0,1.1666666666666667,45.0,D
2024,Matchweek 22,Torino,Cagliari,Away,0.9285714285714286,0.8571428571428571,52.642857142857146,1.0714285714285714,1.4285714285714286,43.92857142857143,W
2024,Matchweek 23,Torino,Salernitana,Home,1.0,0.8666666666666667,52.4,1.0666666666666667,1.8666666666666667,42.333333333333336,D
2024,Matchweek 24,Torino,Sassuolo,Away,0.9375,0.8125,53.3125,1.0625,2.1875,43.4375,D
2024,Matchweek 25,Torino,Lecce,Home,0.9411764705882353,0.8235294117647058,53.588235294117645,1.0588235294117647,1.7058823529411764,43.705882352941174,W
2024,Matchweek 21,Torino,Lazio,Home,1.0,0.7692307692307693,52.46153846153846,1.0,0.8461538461538461,55.0,L
2024,Matchweek 26,Torino,Roma,Away,1.0,0.7777777777777778,53.888888888888886,1.5555555555555556,1.2222222222222223,54.166666666666664,L
2024,Matchweek 27,Torino,Fiorentina,Home,1.0526315789473684,0.8947368421052632,53.473684210526315,1.4210526315789473,1.0526315789473684,57.36842105263158,D
2024,Matchweek 28,Torino,Napoli,Away,1.0,0.85,52.55,1.35,1.1,62.25,D
2024,Matchweek 29,Torino,Udinese,Away,1.0,0.8571428571428571,51.80952380952381,1.1428571428571428,1.5714285714285714,37.714285714285715,W
2024,Matchweek 30,Torino,Monza,Home,1.0434782608695652,0.782608695652174,52.52173913043478,1.1304347826086956,1.434782608695652,54.17391304347826,W
2024,Matchweek 31,Torino,Empoli,Away,1.0416666666666667,0.75,52.875,0.7916666666666666,1.4166666666666667,45.291666666666664,L
2024,Matchweek 32,Torino,Juventus,Home,1.08,0.84,53.32,1.44,0.76,47.6,D
2024,Matchweek 33,Torino,Frosinone,Home,1.0384615384615385,0.8076923076923077,53.11538461538461,1.1923076923076923,2.076923076923077,50.5,D
2024,Matchweek 34,Torino,Inter,Away,1.0,0.7777777777777778,53.111111111111114,,,,L
2024,Matchweek 35,Torino,Bologna,Home,0.9642857142857143,0.8214285714285714,52.57142857142857,1.5,0.8571428571428571,59.607142857142854,D
2024,Matchweek 36,Torino,Hellas Verona,Away,0.9310344827586207,0.7931034482758621,52.37931034482759,1.0689655172413792,1.3448275862068966,44.55172413793103,W
2024,Matchweek 37,Torino,Milan,Home,0.9666666666666667,0.8,52.53333333333333,2.1333333333333333,1.2,56.53333333333333,W
2024,Matchweek 38,Torino,Atalanta,Away,1.032258064516129,0.8064516129032258,52.12903225806452,1.935483870967742,1.1612903225806452,51.25806451612903,L
2024,Matchweek 1,Napoli,Frosinone,Away,,,,,,,W
2024,Matchweek 2,Napoli,Sassuolo,Home,1.0,1.3636363636363635,57.81818181818182,1.2727272727272727,1.7272727272727273,46.36363636363637,W
2024,Matchweek 3,Napoli,Lazio,Home,1.3181818181818181,1.0909090909090908,61.77272727272727,1.1363636363636365,1.0909090909090908,52.54545454545455,L
2024,Matchweek 4,Napoli,Genoa,Away,1.28125,1.28125,61.34375,1.15625,1.125,45.03125,D
2024,Matchweek 5,Napoli,Bologna,Away,1.303030303030303,1.303030303030303,61.484848484848484,1.4242424242424243,0.8787878787878788,59.303030303030305,D
2024,Matchweek 6,Napoli,Udinese,Home,1.2647058823529411,1.2647058823529411,61.1764705882353,0.9705882352941176,1.3529411764705883,38.705882352941174,W
2024,Matchweek 7,Napoli,Lecce,Away,1.3428571428571427,1.2571428571428571,61.31428571428572,0.8571428571428571,1.3714285714285714,44.68571428571428,W
2024,Matchweek 8,Napoli,Fiorentina,Home,1.4166666666666667,1.2222222222222223,61.166666666666664,1.6111111111111112,1.1944444444444444,57.333333333333336,L
2024,Matchweek 9,Napoli,Hellas Verona,Away,1.4054054054054055,1.2702702702702702,60.972972972972975,1.0,1.2972972972972974,44.513513513513516,W
2024,Matchweek 10,Napoli,Milan,Home,3.0,1.0,52.0,2.0,0.0,47.0,D
2024,Matchweek 11,Napoli,Salernitana,Away,2.5,1.5,50.0,1.0,1.5,44.5,W
2024,Matchweek 12,Napoli,Empoli,Home,2.3333333333333335,1.0,52.666666666666664,0.3333333333333333,2.0,42.666666666666664,L
2024,Matchweek 13,Napoli,Atalanta,Away,1.75,1.0,55.75,1.75,0.75,56.5,W
2024,Matchweek 14,Napoli,Inter,Home,1.8,1.0,55.8,,,,L
2024,Matchweek 15,Napoli,Juventus,Away,1.5,1.3333333333333333,56.0,1.6666666666666667,0.5,42.666666666666664,L
2024,Matchweek 16,Napoli,Cagliari,Home,1.2857142857142858,1.2857142857142858,57.42857142857143,1.4285714285714286,1.2857142857142858,46.0,W
2024,Matchweek 17,Napoli,Roma,Away,1.375,1.25,58.625,1.25,1.125,52.25,L
2024,Matchweek 18,Napoli,Monza,Home,1.2222222222222223,1.3333333333333333,58.666666666666664,0.8888888888888888,1.3333333333333333,55.111111111111114,D
2024,Matchweek 19,Napoli,Torino,Away,1.1,1.2,58.6,0.9,0.6,53.5,L
2024,Matchweek 20,Napoli,Salernitana,Home,1.0833333333333333,1.25,58.583333333333336,1.0833333333333333,1.8333333333333333,42.166666666666664,W
2024,Matchweek 22,Napoli,Lazio,Away,1.5,1.2142857142857142,60.285714285714285,1.0714285714285714,0.7857142857142857,54.285714285714285,D
2024,Matchweek 23,Napoli,Hellas Verona,Home,1.4,1.1333333333333333,60.333333333333336,1.1333333333333333,1.3333333333333333,44.46666666666667,W
2024,Matchweek 24,Napoli,Milan,Away,1.4375,1.125,60.8125,2.25,1.1875,55.625,L
2024,Matchweek 25,Napoli,Genoa,Home,1.3529411764705883,1.1176470588235294,60.705882352941174,1.0,1.1764705882352942,45.8235294117647,D
2024,Matchweek 26,Napoli,Cagliari,Away,1.3333333333333333,1.1111111111111112,61.44444444444444,1.0,1.6666666666666667,44.77777777777778,D
2024,Matchweek 21,Napoli,Sassuolo,Away,1.1538461538461537,1.2307692307692308,59.46153846153846,1.0769230769230769,1.8461538461538463,45.92307692307692,W
2024,Matchweek 27,Napoli,Juventus,Home,1.3157894736842106,1.105263157894737,61.8421052631579,1.5789473684210527,0.7368421052631579,49.0,W
2024,Matchweek 28,Napoli,Torino,Home,1.35,1.1,62.25,1.0,0.85,52.55,D
2024,Matchweek 29,Napoli,Inter,Away,1.3333333333333333,1.0952380952380953,62.285714285714285,,,,D
2024,Matchweek 30,Napoli,Atalanta,Home,1.3043478260869565,1.1304347826086956,61.78260869565217,1.9130434782608696,1.2608695652173914,49.869565217391305,L
2024,Matchweek 31,Napoli,Monza,Away,1.25,1.2083333333333333,61.75,1.0833333333333333,1.4166666666666667,53.541666666666664,W
2024,Matchweek 32,Napoli,Frosinone,Home,1.36,1.24,61.72,1.16,2.08,51.16,D
2024,Matchweek 33,Napoli,Empoli,Away,1.3846153846153846,1.2692307692307692,61.88461538461539,0.8461538461538461,1.4230769230769231,44.96153846153846,L
2024,Matchweek 34,Napoli,Roma,Home,1.3333333333333333,1.2592592592592593,62.2962962962963,1.5925925925925926,1.2222222222222223,55.0,D
2024,Matchweek 35,Napoli,Udinese,Away,1.3571428571428572,1.2857142857142858,61.82142857142857,1.0,1.5,37.714285714285715,D
2024,Matchweek 36,Napoli,Bologna,Home,1.3448275862068966,1.2758620689655173,62.03448275862069,1.4482758620689655,0.8275862068965517,59.37931034482759,L
2024,Matchweek 37,Napoli,Fiorentina,Away,1.3,1.3,61.96666666666667,1.4666666666666666,1.2,57.43333333333333,D
2024,Matchweek 38,Napoli,Lecce,Home,1.3225806451612903,1.3225806451612903,61.16129032258065,0.9032258064516129,1.4838709677419355,44.70967741935484,D
2024,Matchweek 1,Genoa,Fiorentina,Home,,,,,,,L
2024,Matchweek 2,Genoa,Lazio,Away,1.0,1.2727272727272727,46.36363636363637,1.0909090909090908,0.9090909090909091,53.90909090909091,W
2024,Matchweek 3,Genoa,Torino,Away,1.0454545454545454,1.1818181818181819,45.63636363636363,1.0454545454545454,0.8181818181818182,52.04545454545455,L
2024,Matchweek 4,Genoa,Napoli,Home,1.15625,1.125,45.03125,1.28125,1.28125,61.34375,D
2024,Matchweek 5,Genoa,Lecce,Away,1.1818181818181819,1.1515151515151516,44.696969696969695,0.8787878787878788,1.4242424242424243,44.18181818181818,L
2024,Matchweek 6,Genoa,Roma,Home,1.1470588235294117,1.1470588235294117,44.6764705882353,1.6764705882352942,1.2058823529411764,55.029411764705884,W
2024,Matchweek 7,Genoa,Udinese,Away,1.2285714285714286,1.1428571428571428,44.22857142857143,0.9714285714285714,1.4285714285714286,38.57142857142857,D
2024,Matchweek 8,Genoa,Milan,Home,1.25,1.1666666666666667,44.138888888888886,2.0833333333333335,1.3333333333333333,57.0,L
2024,Matchweek 9,Genoa,Atalanta,Away,1.2162162162162162,1.162162162162162,44.054054054054056,1.8918918918918919,1.135135135135135,50.891891891891895,L
2024,Matchweek 10,Genoa,Salernitana,Home,1.0,4.0,32.0,2.0,2.0,40.0,W
2024,Matchweek 11,Genoa,Cagliari,Away,1.0,2.0,41.5,2.0,1.5,45.0,L
2024,Matchweek 12,Genoa,Hellas Verona,Home,1.0,2.0,47.0,0.6666666666666666,1.3333333333333333,48.0,W
2024,Matchweek 13,Genoa,Frosinone,Away,1.0,1.5,47.75,1.5,2.5,54.5,L
2024,Matchweek 14,Genoa,Empoli,Home,1.0,1.6,46.8,1.0,2.0,42.4,D
2024,Matchweek 15,Genoa,Monza,Away,1.0,1.5,47.333333333333336,1.1666666666666667,1.3333333333333333,56.333333333333336,L
2024,Matchweek 16,Genoa,Juventus,Home,0.8571428571428571,1.4285714285714286,47.57142857142857,1.5714285714285714,0.42857142857142855,41.42857142857143,D
2024,Matchweek 17,Genoa,Sassuolo,Away,0.875,1.375,47.0,1.5,2.0,48.875,W
2024,Matchweek 18,Genoa,Inter,Home,1.0,1.3333333333333333,48.111111111111114,,,,D
2024,Matchweek 19,Genoa,Bologna,Away,1.0,1.3,48.1,1.1,1.0,58.1,D
2024,Matchweek 20,Genoa,Torino,Home,1.0,1.1666666666666667,45.0,1.0833333333333333,0.8333333333333334,52.166666666666664,D
2024,Matchweek 21,Genoa,Salernitana,Away,0.9230769230769231,1.0769230769230769,44.92307692307692,1.0769230769230769,1.8461538461538463,41.23076923076923,W
2024,Matchweek 22,Genoa,Lecce,Home,1.0,1.0714285714285714,44.57142857142857,1.0,1.5,43.714285714285715,W
2024,Matchweek 23,Genoa,Empoli,Away,1.0666666666666667,1.0666666666666667,44.86666666666667,0.8,1.5333333333333334,46.53333333333333,D
2024,Matchweek 24,Genoa,Atalanta,Home,1.0,1.0,45.25,1.75,1.25,51.0625,L
2024,Matchweek 25,Genoa,Napoli,Away,1.0,1.1764705882352942,45.8235294117647,1.3529411764705883,1.1176470588235294,60.705882352941174,D
2024,Matchweek 26,Genoa,Udinese,Home,1.0,1.1666666666666667,44.72222222222222,1.1666666666666667,1.6111111111111112,37.5,W
2024,Matchweek 27,Genoa,Inter,Away,1.0526315789473684,1.105263157894737,45.78947368421053,,,,L
2024,Matchweek 28,Genoa,Monza,Home,1.05,1.15,45.4,1.1,1.4,54.35,L
2024,Matchweek 29,Genoa,Juventus,Away,1.0952380952380953,1.2380952380952381,46.19047619047619,1.5714285714285714,0.8571428571428571,48.23809523809524,D
2024,Matchweek 30,Genoa,Frosinone,Home,1.0,1.173913043478261,45.26086956521739,1.2173913043478262,2.217391304347826,51.78260869565217,D
2024,Matchweek 31,Genoa,Hellas Verona,Away,1.0,1.1666666666666667,45.333333333333336,1.0416666666666667,1.375,44.458333333333336,W
2024,Matchweek 32,Genoa,Fiorentina,Away,1.04,1.16,45.08,1.32,1.24,56.56,D
2024,Matchweek 33,Genoa,Lazio,Home,1.0384615384615385,1.1538461538461537,44.92307692307692,1.2307692307692308,1.0384615384615385,53.0,L
2024,Matchweek 34,Genoa,Cagliari,Home,1.0,1.1481481481481481,44.7037037037037,1.1851851851851851,1.5555555555555556,41.925925925925924,W
2024,Matchweek 35,Genoa,Milan,Away,1.0714285714285714,1.1071428571428572,45.32142857142857,2.0,1.1428571428571428,56.107142857142854,D
2024,Matchweek 36,Genoa,Sassuolo,Home,1.1379310344827587,1.1724137931034482,45.172413793103445,1.103448275862069,2.0344827586206895,43.55172413793103,W
2024,Matchweek 37,Genoa,Roma,Away,1.1666666666666667,1.1666666666666667,45.6,1.5666666666666667,1.2666666666666666,54.6,L
2024,Matchweek 38,Genoa,Bologna,Home,1.1290322580645162,1.1612903225806452,45.61290322580645,1.5161290322580645,0.8709677419354839,58.83870967741935,W
2024,Matchweek 1,Monza,Inter,Away,,,,,,,L
2024,Matchweek 2,Monza,Empoli,Home,1.0,1.2727272727272727,52.54545454545455,0.6363636363636364,1.6363636363636365,45.81818181818182,W
2024,Matchweek 3,Monza,Atalanta,Away,1.1818181818181819,1.3636363636363635,53.95454545454545,1.8636363636363635,1.3181818181818181,50.27272727272727,L
2024,Matchweek 4,Monza,Lecce,Home,1.03125,1.5,53.5,0.875,1.4375,44.34375,D
2024,Matchweek 5,Monza,Lazio,Away,1.0303030303030303,1.4848484848484849,53.72727272727273,1.2424242424242424,1.0303030303030303,54.0,D
2024,Matchweek 6,Monza,Bologna,Home,1.0294117647058822,1.4705882352941178,53.64705882352941,1.3823529411764706,0.8529411764705882,59.0,D
2024,Matchweek 7,Monza,Sassuolo,Away,1.0,1.4285714285714286,53.457142857142856,1.2,2.0285714285714285,43.17142857142857,W
2024,Matchweek 8,Monza,Salernitana,Home,1.0,1.3888888888888888,53.52777777777778,0.8333333333333334,2.111111111111111,44.416666666666664,W
2024,Matchweek 9,Monza,Roma,Away,1.054054054054054,1.3513513513513513,53.62162162162162,1.7297297297297298,1.2432432432432432,55.0,L
2024,Matchweek 10,Monza,Udinese,Home,0.0,2.0,53.0,0.0,3.0,49.0,D
2024,Matchweek 11,Monza,Hellas Verona,Away,0.5,1.5,57.0,0.5,0.5,49.0,W
2024,Matchweek 12,Monza,Torino,Home,1.3333333333333333,1.3333333333333333,56.0,1.0,0.3333333333333333,54.0,D
2024,Matchweek 13,Monza,Cagliari,Away,1.25,1.25,53.0,1.75,1.5,45.75,D
2024,Matchweek 14,Monza,Juventus,Home,1.2,1.2,54.6,1.6,0.4,44.2,L
2024,Matchweek 15,Monza,Genoa,Home,1.1666666666666667,1.3333333333333333,56.333333333333336,1.0,1.5,47.333333333333336,W
2024,Matchweek 16,Monza,Milan,Away,1.1428571428571428,1.1428571428571428,55.57142857142857,1.7142857142857142,1.2857142857142858,53.285714285714285,L
2024,Matchweek 17,Monza,Fiorentina,Home,1.0,1.375,55.5,1.375,0.75,59.0,L
2024,Matchweek 18,Monza,Napoli,Away,0.8888888888888888,1.3333333333333333,55.111111111111114,1.2222222222222223,1.3333333333333333,58.666666666666664,D
2024,Matchweek 19,Monza,Frosinone,Away,0.8,1.2,53.8,1.2,2.1,54.2,W
2024,Matchweek 20,Monza,Inter,Home,1.0833333333333333,1.1666666666666667,52.666666666666664,,,,L
2024,Matchweek 21,Monza,Empoli,Away,1.0769230769230769,1.4615384615384615,53.0,0.6153846153846154,1.6923076923076923,46.92307692307692,L
2024,Matchweek 22,Monza,Sassuolo,Home,1.0,1.5714285714285714,54.357142857142854,1.0714285714285714,2.142857142857143,44.714285714285715,W
2024,Matchweek 23,Monza,Udinese,Away,1.0,1.4666666666666666,54.8,1.2666666666666666,1.8666666666666667,36.4,D
2024,Matchweek 24,Monza,Hellas Verona,Home,0.9375,1.375,54.6875,1.125,1.375,43.6875,D
2024,Matchweek 25,Monza,Milan,Home,0.8823529411764706,1.2941176470588236,54.705882352941174,2.176470588235294,1.1176470588235294,54.76470588235294,W
2024,Matchweek 26,Monza,Salernitana,Away,1.0555555555555556,1.3333333333333333,54.388888888888886,0.9444444444444444,1.9444444444444444,42.05555555555556,W
2024,Matchweek 27,Monza,Roma,Home,1.105263157894737,1.263157894736842,54.63157894736842,1.631578947368421,1.263157894736842,54.1578947368421,L
2024,Matchweek 28,Monza,Genoa,Away,1.1,1.4,54.35,1.05,1.15,45.4,W
2024,Matchweek 29,Monza,Cagliari,Home,1.1904761904761905,1.4285714285714286,53.57142857142857,1.1428571428571428,1.5714285714285714,43.38095238095238,W
2024,Matchweek 30,Monza,Torino,Away,1.1304347826086956,1.434782608695652,54.17391304347826,1.0434782608695652,0.782608695652174,52.52173913043478,L
2024,Matchweek 31,Monza,Napoli,Home,1.0833333333333333,1.4166666666666667,53.541666666666664,1.25,1.2083333333333333,61.75,L
2024,Matchweek 32,Monza,Bologna,Away,1.12,1.52,52.96,1.52,0.88,59.8,D
2024,Matchweek 33,Monza,Atalanta,Home,1.0769230769230769,1.4615384615384615,52.38461538461539,1.9230769230769231,1.2692307692307692,50.23076923076923,L
2024,Matchweek 34,Monza,Lecce,Away,1.0740740740740742,1.4814814814814814,52.592592592592595,0.9629629629629629,1.4814814814814814,43.18518518518518,D
2024,Matchweek 35,Monza,Lazio,Home,1.0714285714285714,1.4642857142857142,52.67857142857143,1.2142857142857142,0.9642857142857143,53.82142857142857,D
2024,Matchweek 36,Monza,Fiorentina,Away,1.103448275862069,1.4827586206896552,52.89655172413793,1.4482758620689655,1.206896551724138,57.724137931034484,L
2024,Matchweek 37,Monza,Frosinone,Home,1.1,1.5,52.833333333333336,1.1333333333333333,1.9666666666666666,49.86666666666667,L
2024,Matchweek 38,Monza,Juventus,Away,1.064516129032258,1.4838709677419355,53.38709677419355,1.3870967741935485,0.8387096774193549,48.774193548387096,L
2024,Matchweek 1,Hellas Verona,Empoli,Away,,,,,,,W
2024,Matchweek 2,Hellas Verona,Roma,Home,1.0,1.3636363636363635,46.45454545454545,1.1818181818181819,1.0,52.0,W
2024,Matchweek 3,Hellas Verona,Sassuolo,Away,1.0454545454545454,1.3181818181818181,43.90909090909091,0.9545454545454546,2.0,43.81818181818182,L
2024,Matchweek 4,Hellas Verona,Bologna,Home,1.125,1.375,44.28125,1.46875,0.90625,59.28125,D
2024,Matchweek 5,Hellas Verona,Milan,Away,1.0909090909090908,1.3333333333333333,44.15151515151515,2.090909090909091,1.4242424242424243,57.0,L
2024,Matchweek 6,Hellas Verona,Atalanta,Home,1.0588235294117647,1.3235294117647058,44.205882352941174,1.9705882352941178,1.1470588235294117,50.8235294117647,L
2024,Matchweek 7,Hellas Verona,Torino,Away,1.0285714285714285,1.3142857142857143,44.4,1.0285714285714285,0.8857142857142857,51.714285714285715,D
